,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
70,gs_ind_0,MIR,1/4,0.7329511259771364,0.8689626751275329,1.1856136152107433,0.36834199906105597,PMT2
71,gs_ind_0,Metallophos,4/12,0.4484654619914453,0.8036067934235858,1.2812315073970413,1.027449793442847,PPH22;PPQ1;CMP2;PPH21
72,gs_ind_0,MutS_II,1/2,0.4831416577015744,0.8036067934235858,2.135061826884723,1.5531408644647653,MSH2
73,gs_ind_0,MutS_III,1/3,0.6284646086527461,0.8413385149313142,1.5247022622371644,0.708186942197271,MSH2
74,gs_ind_0,MutS_V,1/3,0.6284646086527461,0.8413385149313142,1.5247022622371644,0.708186942197271,MSH2
75,gs_ind_0,Myb_DNA-binding,3/8,0.3999126603343443,0.8036067934235858,1.4656059787079034,1.3432412236522744,DOT6;TOD6;BAS1
76,gs_ind_0,Myosin_head,1/3,0.6284646086527461,0.8413385149313142,1.5247022622371644,0.708186942197271,MYO2
77,gs_ind_0,NAD_binding_1,3/7,0.31029782710803344,0.8036067934235858,1.6613929950725796,1.9441998132426017,CBR1;AIM33;MET10
78,gs_ind_0,NAD_binding_6,4/7,0.10262300291784623,0.7906075684611276,2.1377848860455817,4.867080251972523,FRE4;FRE3;FRE7;FRE6
79,gs_ind_0,NUDIX,1/6,0.8620703929287352,0.9179453258037458,0.8204412261053665,0.12176853249453165,YSA1
80,gs_ind_0,OB_NTP_bind,3/5,0.13879831884988325,0.7906075684611276,2.266552863836124,4.475837513924069,ECM16;PRP43;PRP22
81,gs_ind_0,PA14,2/2,0.0789381271482687,0.7906075684611276,3.5612774451097806,9.042407274450204,FLO10;TDA8
82,gs_ind_0,PCI,3/6,0.22129433102652454,0.7947557870841311,1.9174221703186944,2.891974324325025,CSN12;NIP1;RPN9
83,gs_ind_0,PH,6/13,0.12852357562171585,0.7906075684611276,1.715940610213738,3.520497410265901,OSH2;ATG26;SKG3;BUD4;BOI2;CLA4
84,gs_ind_0,PHD,2/7,0.6291748894268958,0.8413385149313142,1.1857618097139055,0.5494180120266526,SET3;SET4
85,gs_ind_0,PX,3/9,0.4858388123546631,0.8036067934235858,1.311037281577896,0.9464094583456729,MDM1;SNX41;VAM7
86,gs_ind_0,Peptidase_M16_C,2/6,0.5380671573357922,0.8036067934235858,1.3684937816674343,0.848153989627066,MAS2;STE23
87,gs_ind_0,Pkinase,26/81,0.2445939932693102,0.8036067934235858,1.1596740001647976,1.6330014530372505,PKH1;CDC15;SAK1;RCK2;FMP48;RTK1;VHS1;IME2;YAK1;SSK2;DBF2;PKC1;GCN2;KDX1;KSP1;PTK2;KIN3;YCK1;PRR2;MPS1;FRK1;FPK1;CLA4;MKK2;KIN82;IRE1
88,gs_ind_0,Pribosyl_synth,1/5,0.8080698536632447,0.8850288873454585,0.9698299307393843,0.20667732558391205,PRS1
89,gs_ind_0,Pribosyltran,2/6,0.5380671573357922,0.8036067934235858,1.3684937816674343,0.848153989627066,HPT1;XPT1
90,gs_ind_0,Pribosyltran_N,1/5,0.8080698536632447,0.8850288873454585,0.9698299307393843,0.20667732558391205,PRS1
91,gs_ind_0,RRM_1,16/38,0.04395827385145654,0.7906075684611276,1.5310571543918334,4.783810151479286,SNP1;TIF35;MRN1;PUB1;NPL3;NOP13;NRD1;GBP2;CWC2;IST3;CBC2;PRP24;NAM8;MUD1;MIP6;CUS2
92,gs_ind_0,Ras,3/20,0.9488281599652034,0.9656215787256495,0.6060532239361547,0.031834504126142193,RSR1;RAS1;YPT32
93,gs_ind_0,Rhodanese,5/8,0.04430623410484417,0.7906075684611276,2.3067815361438693,7.18938427859686,MIH1;PTP3;DOA4;TUM1;UBA4
94,gs_ind_0,Ribosomal_L1,1/4,0.7329511259771364,0.8689626751275329,1.1856136152107433,0.36834199906105597,UTP30
95,gs_ind_0,Ribosomal_L7Ae,1/5,0.8080698536632447,0.8850288873454585,0.9698299307393843,0.20667732558391205,RPS12
96,gs_ind_0,S4,2/6,0.5380671573357922,0.8036067934235858,1.3684937816674343,0.848153989627066,RPS4A;RPS9B
97,gs_ind_0,SH3_1,5/15,0.41901453439598324,0.8036067934235858,1.263021337567285,1.098638695410797,CDC25;PIN3;LSB3;BOI2;BZZ1
98,gs_ind_0,SMC_N,2/5,0.4324762152327029,0.8036067934235858,1.6176737434222463,1.3559793421652808,SMC3;SMC4
99,gs_ind_0,SPX,2/4,0.3150050566795752,0.8036067934235858,1.9776003548458638,2.2844578530184347,PHO87;PHO90
100,gs_ind_0,TPP_enzyme_C,1/4,0.7329511259771364,0.8689626751275329,1.1856136152107433,0.36834199906105597,PDC1
101,gs_ind_0,TPP_enzyme_M,1/4,0.7329511259771364,0.8689626751275329,1.1856136152107433,0.36834199906105597,PDC1
102,gs_ind_0,TPP_enzyme_N,1/4,0.7329511259771364,0.8689626751275329,1.1856136152107433,0.36834199906105597,PDC1
103,gs_ind_0,ThiF,1/8,0.9287849784249411,0.9536631474898949,0.6271146671672259,0.04632999107026841,UBA4
