,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
37,gs_ind_0,cell_fusion,57/169,0.05989327491057911,0.3938857754821284,1.2162814615010378,3.4240646872616955,HHT2;GET4;VTC4;VPS16;RAD51;TOP1;RPB2;POR1;SMC6;SEC1;UBI4;MCM2;PHO84;CYR1;SED1;VPS9;PSD1;HSP31;EAF1;MCP1;MYO2;ATG29;PHO4;PYC2;IMH1;SPC29;PSD2;STP22;COX10;PKC1;FZO1;TUB2;VPS8;BOI2;VPS41;HHF2;SRS2;TOM40;PHO3;AGA2;STU2;YDJ1;ATG8;AFT2;VID27;CDC33;RAV2;VMA1;CIN8;ATG11;LDB19;YAH1;PHO8;MRH1;VTC1;RSN1;ECM29
38,gs_ind_0,cell_shape,16/59,0.6163441614995119,0.823369835754458,0.9859819583869075,0.4771657397497452,ROM2;HHT2;PEX10;SPO20;RAD51;SSA1;GIP1;EAF1;HOF1;ATG29;HHF2;PEX11;SPO71;ARI1;VID27;PKC1
39,gs_ind_0,cell_size,13/36,0.18592550212129202,0.4845331267403368,1.31872624255899,2.21863717823213,WHI5;RIM101;SAM1;DOT6;POR1;VPS41;SIZ1;UBI4;GUP1;SWI6;ATG8;CRZ1;ARF2
40,gs_ind_0,cell_wall_morphology,57/176,0.11517127806530975,0.4042746903516995,1.1661393247263243,2.52041760231721,PKH1;MNN1;SKN1;CAR1;IME1;LDS2;FLO10;TOP1;HOF1;OSW2;POR1;MPT5;CTS1;UBI4;PMA1;SUR7;MOT3;RLM1;YPS1;GSC2;PRM5;PMT2;YAK1;GAS1;HCM1;MSN2;GUP1;SWI6;RAS1;DBF2;PKC1;RIM101;SEC15;KDX1;SEC5;DAN1;RPE1;MLP2;SUN4;BOI2;CLB2;TAT2;AGA2;PDR1;CDC24;SUM1;ASC1;SPO71;ATG8;RNT1;CIT1;PAM1;FAS2;FKS3;EXO70;SRO77;CRZ1
41,gs_ind_0,cellular_morphology,28/53,0.00011738138850473756,0.01922915969329441,1.9151944405286678,17.33266710381976,HHT2;POR1;TDH1;UBI4;FBA1;NAM8;WHI5;CYR1;HTA1;NDT80;IME2;GUP1;RAS1;SWI6;RIM101;FZO1;RAD61;SSA1;HTA2;ATG8;AIM7;PDC1;RAD5;FAS2;REC8;TDH3;ADH1;MSN2
42,gs_ind_0,chemical_compound_accumulation,1/6,0.8620703929287352,0.9444338062658756,0.8204412261053665,0.12176853249453165,HOM3
43,gs_ind_0,chitin_deposition,13/74,0.9878608826107638,0.9981342068202058,0.6405409131084664,0.007823181249688244,KEX2;CDC15;RSR1;CDC21;HMG1;MYO2;HOF1;BOI2;SEC1;UBI4;CDC24;PKC1;CHS1
44,gs_ind_0,chromosome_segregation,33/75,0.002160795910570456,0.0628329454041812,1.593754828635946,9.781317479999844,HHT2;CDC15;RAD51;TOP2;PDS5;SMC6;SLI15;UBI4;BIK1;IML3;SMC3;HTA1;TOP3;SGS1;HCM1;ESP1;RAD54;RAD61;HTA2;RSC2;TUB2;CLB2;HHF2;SRS2;STU2;PCH2;IRR1;CBF2;NET1;RTS1;CIN8;REC8;SLK19
45,gs_ind_0,chronological_lifespan,40/147,0.6280640178205223,0.823369835754458,0.9756557417085918,0.4537903431524756,HHT2;PKH1;SAK1;GRX1;ZWF1;GIS1;MPT5;UBI4;SOD2;FHL1;BUB2;LEU3;CYR1;PUB1;PDE2;SUB1;HSP31;HAP4;YAK1;SGS1;GUP1;RAS1;PKC1;SDH1;GCN2;CAT5;SHH4;MAF1;ATG8;SLF1;ARV1;RNR2;YEA6;VMA1;ATG11;RRP6;PDA1;SIR3;SNF3;MSN2
46,gs_ind_0,cold_sensitivity,88/277,0.09242988017309066,0.3938857754821284,1.144307874097844,2.7249460325063297,ROM2;FUR4;ERS1;CAC2;FHL1;NAM8;KEX2;SUA7;PHO2;IMH1;OXA1;PKC1;GCN2;RFC1;HTA2;TUB2;RRP5;CMP2;HSP12;PRP22;TPS2;RTS1;INO1;PMR1;IST3;RIM8;RAD23;MAK11;YME1;PDE2;PRP24;RLF2;VAM7;TUB1;TAT2;SRS2;PDE1;NMD3;SSB1;RPL42A;ADH1;MSN2;ARF2;ERV25;RAD51;PIF1;PAP2;PDX3;BUB2;DOM34;CAJ1;HTA1;HBS1;SSZ1;SWI6;RAD55;PPQ1;SSA1;REH1;YIF1;MDS3;SKI7;CDC24;BAS1;RAD5;NEO1;CDC15;SNP1;SUI2;CDC25;RPB2;UBI4;YPS1;SGS1;SIS2;PTC5;CBC2;ALY2;SSA2;CLB2;STU2;PDR1;AHC1;SWI1;MUD1;MKK2;SUA5;IRA1
47,gs_ind_0,colony_appearance,5/10,0.11943217915506275,0.41084669629341586,1.8665561462680311,3.9664441434786344,PMS1;RAD51;MSH2;RTT106;ATO3
48,gs_ind_0,colony_color,19/74,0.7212575938456398,0.8555607320100003,0.9297189682192629,0.30379397756774346,MEP1;UBI4;RTT106;MSH2;CTT1;MNN10;PPQ1;TUB2;RRN9;SSA3;MOD5;MET10;RPA135;RNR2;PMS1;RAD5;DEG1;ADE8;ARF2
49,gs_ind_0,colony_sectoring,7/41,0.965914883384195,0.9889128567981044,0.64053408020861,0.02221344076512225,RNR2;NUP100;DEG1;SHM2;CDC24;ADE8;ARF2
50,gs_ind_0,colony_shape,3/11,0.6366755125310635,0.823369835754458,1.0825444249509284,0.48876356042420116,RSR1;CLB2;RTS1
51,gs_ind_0,colony_size,10/23,0.08259039251737327,0.3938857754821284,1.5938982587213526,3.97496216949881,CYR1;GPD1;RAD2;RAD51;TUB2;POR1;CTT1;GUP1;SWI1;HXT4
52,gs_ind_0,competitive_fitness,9/20,0.07950580013199872,0.3938857754821284,1.6529261438740441,4.18508552658708,HHT2;EFT1;DBP2;GTS1;PHO4;EFT2;UBI4;YDJ1;DPH1
53,gs_ind_0,critical_cell_size_at_START_(G1_cell-size_checkpoint),9/24,0.20871309178788705,0.5056148139086841,1.3818153515922627,2.165021019951771,WHI5;IFH1;CYR1;YDJ1;CLB1;MYO2;CLB4;FHL1;SWI6
54,gs_ind_0,culture_appearance,10/27,0.20294356608328826,0.49866133380465116,1.3608312940574894,2.170290950412542,KEX2;SPR6;PDE2;SEC1;PDR1;SPR1;PMA1;EXG2;OXA1;ATG8
55,gs_ind_0,cytokinesis,27/82,0.1945270824698355,0.4920390909531133,1.1895451459606246,1.9475041424078487,HHT2;CDC15;BUD6;HOF1;GIC1;SLI15;UBI4;BUB2;PMA1;CLB3;MYO2;VRP1;DBF2;PKC1;ESP1;SEC15;RSR1;TUB2;CLB2;CDC24;YCK1;CBF2;NET1;BUD4;CLA4;EXO70;CRN1
56,gs_ind_0,cytoskeleton_morphology,43/118,0.02841280192705114,0.3054376207157997,1.3163982300422636,4.687582813222096,HHT2;CIK1;ATG14;HOF1;TOP2;GIC1;BZZ1;UBI4;PMA1;SLK19;BIK1;IML3;CRN1;MYO2;ESP1;GCN2;RIM101;SEC5;TUB2;VAM7;BOI2;CLB2;CNM67;STU2;TOM40;HOS3;AIM7;ORM1;SPC42;URA8;RTS1;CIN8;FPK1;CLA4;REC8;EST2;TEF2;DUO1;SHM2;KIN82;GIC2;EXO70;SPC72
57,gs_ind_0,desiccation_resistance,1/7,0.9008863101790417,0.950628499084633,0.7108895093737535,0.07419995353944805,CTT1
58,gs_ind_0,endocytosis,51/170,0.3146572822741226,0.65206087411023,1.0773257861052867,1.245680806672758,GLO3;PEP1;HOF1;FTR1;RAD23;FBA1;UBI4;SUR7;VPH1;ZAP1;YPS1;SNX41;VPS9;CAP2;EAF1;MYO2;ATG29;DOA4;PKC1;ALY2;OSH2;PEX5;ATG26;FET3;SSA1;ZEO1;VAM7;SAR1;YIF1;TWF1;YDJ1;ASC1;ATG8;AIM7;VID27;SSA3;VPS35;PEX15;VPS34;FPK1;ATG11;RRP6;LDB19;PHO8;FAS2;CSR2;EAR1;ALY1;KIN82;SLK19;GTS1
59,gs_ind_0,endomembrane_system_morphology,4/7,0.10262300291784623,0.3938857754821284,2.1377848860455817,4.867080251972523,UBI4;ATG8;VPH1;VPS34
60,gs_ind_0,endoplasmic_reticulum_distribution,49/158,0.22858098687490513,0.5242123965664491,1.115145226858497,1.6458034791578096,MNN1;VAM3;YIP4;SEC59;PEP1;ZWF1;NUP133;SEC1;UBI4;PMA1;VPH1;KEX2;PRY2;MYO2;GAS1;LRO1;YPT32;PER33;SED4;PEX11;VRP1;SLY1;FZO1;RTN1;VAC8;TUB2;PMC1;SAR1;INP1;YIF1;TOM40;PRY1;TGL4;YDJ1;MOD5;TSR1;ATG8;ARV1;CHS1;PAC11;MMT2;DGA1;VMA1;FAS2;ANP1;EAR1;SRL1;CRZ1;ARF2
61,gs_ind_0,endoplasmic_reticulum_morphology,44/185,0.9238567022896818,0.9651202408353307,0.8476983180637526,0.06713626864443822,GLO3;PEX10;CDC25;VMA22;FUR4;OST5;ERD1;UBI4;PMA1;DOM34;ATG16;CYR1;MCP1;IME2;NDT80;MYO2;PMT2;SCS22;AIM33;SBH2;PEX11;PET10;FZO1;RTN1;CBR1;SAR1;TAT2;YIF1;TOM40;REB1;YDJ1;ATG8;ARV1;VPS34;PEX29;TAM41;DGA1;DEG1;ATG11;FAS2;FIT2;TEF2;EAR1;INO1
62,gs_ind_0,entry_into_G0_(stationary_phase),6/19,0.45253723592215156,0.7343057035717931,1.1863569616873582,0.9406449123074062,CYR1;CDC25;IME1;BUB2;RAS1;SNF3
63,gs_ind_0,exit_from_G0_(stationary_phase),1/19,0.9981342068202058,0.9981342068202058,0.2726826424473014,0.000509244634979005,KAP123
